Order_ID,Order_Date,Item,Category,Price,Quantity,Total,City,Customer_Age,Customer_Gender,Rating,Outlet_Size,Outlet_Type
810,2024-08-18,Cakes,Bakery,141.27,5,706.35,Hyderabad,56,Male,3.3557322997822565,Medium,Supermarket Type1
811,2023-10-03,Shampoo,Household,380.8,5,1904.0,Bangalore,30,Male,1.928222958804624,Medium,Supermarket Type1
812,2023-09-30,Oranges,Fruits,147.38,1,147.38,Delhi,41,Female,2.9445219408596963,Medium,Supermarket Type1
813,2023-10-06,Cookies,Bakery,461.96,5,2309.8,Bangalore,25,Female,1.8301637448228139,Large,Supermarket Type2
814,2023-08-17,Potatoes,Vegetables,134.31,3,402.93,Mumbai,45,Female,4.042302569821129,Small,Supermarket Type1
815,2024-05-25,Tea,Beverages,94.16,2,188.32,Hyderabad,34,Female,3.8163330852853563,Medium,Supermarket Type2
816,2023-08-26,Biscuits,Snacks,468.88,2,937.76,Chennai,47,Female,2.902751272043835,Small,Grocery Store
817,2024-07-20,Cheese,Dairy,343.71,5,1718.55,Pune,34,Male,3.0423230298382395,Medium,Supermarket Type2
818,2023-06-29,Curd,Dairy,315.26,1,315.26,Bangalore,27,Male,4.094210967459549,Large,Supermarket Type2
819,2024-02-21,Cookies,Bakery,79.23,4,316.92,Pune,26,Male,4.356721579921194,Medium,Grocery Store
820,2023-04-08,Bananas,Fruits,97.13,3,291.39,Kolkata,33,Female,1.94991422700903,Large,Supermarket Type1
821,2023-08-25,Oranges,Fruits,43.81,1,43.81,Hyderabad,31,Female,4.6598634603118745,Large,Grocery Store
822,2023-07-09,Cookies,Bakery,110.79,3,332.37,Kolkata,29,Female,2.51900609167727,Small,Supermarket Type2
823,2023-05-19,Milk,Dairy,404.69,3,1214.07,Delhi,56,Female,1.5019451871966027,Medium,Supermarket Type2
824,2024-02-28,Detergent,Household,390.93,2,781.86,Pune,40,Male,4.709420722345189,Medium,Supermarket Type1
825,2024-05-07,Frozen Corn,Frozen Foods,195.63,5,978.15,Chennai,25,Male,4.100976207339797,Large,Supermarket Type1
826,2023-05-29,Cleaner,Household,132.52,3,397.56,Hyderabad,19,Female,3.6714716268032537,Large,Supermarket Type1
827,2023-09-30,Apples,Fruits,467.94,4,1871.76,Pune,23,Male,3.7139998731705512,Large,Supermarket Type1
828,2024-07-03,Coffee,Beverages,172.42,2,344.84,Chennai,54,Female,4.539420470784018,Medium,Supermarket Type1
829,2023-06-26,Curd,Dairy,374.75,2,749.5,Pune,53,Male,4.853441281784152,Large,Supermarket Type1
830,2023-04-15,Ice Cream,Frozen Foods,24.94,1,24.94,Delhi,53,Male,3.49075816379919,Small,Supermarket Type1
831,2023-09-09,Carrots,Vegetables,495.25,2,990.5,Delhi,52,Male,1.5690209591072617,Medium,Supermarket Type1
832,2023-07-29,Tea,Beverages,170.32,4,681.28,Bangalore,57,Female,3.16401159571065,Small,Supermarket Type1
833,2024-05-06,Potatoes,Vegetables,492.73,2,985.46,Hyderabad,44,Male,1.369442112445514,Large,Supermarket Type1
834,2023-10-14,Chocolate,Snacks,98.14,4,392.56,Kolkata,41,Male,2.3657010784171932,Large,Supermarket Type2
835,2024-08-01,Juice,Beverages,235.41,2,470.82,Delhi,41,Male,2.883841009738934,Large,Supermarket Type2
836,2023-12-26,Buns,Bakery,337.72,2,675.44,Pune,27,Male,1.7087700040447644,Medium,Supermarket Type2
837,2023-10-10,Onions,Vegetables,161.25,3,483.75,Kolkata,33,Male,4.136824697461067,Medium,Supermarket Type2
838,2024-07-09,Coffee,Beverages,241.95,1,241.95,Delhi,43,Female,3.868482273888774,Small,Supermarket Type1
839,2023-05-20,Detergent,Household,430.94,2,861.88,Bangalore,40,Male,2.1802893970572375,Large,Grocery Store
840,2023-09-03,Potatoes,Vegetables,163.45,1,163.45,Pune,42,Female,3.918847625989689,Medium,Grocery Store
841,2024-03-08,Bananas,Fruits,471.31,5,2356.55,Hyderabad,39,Male,1.6933722119011234,Small,Supermarket Type1
842,2023-10-21,Biscuits,Snacks,253.19,4,1012.76,Delhi,32,Male,4.799598672984304,Large,Supermarket Type1
843,2023-03-11,Detergent,Household,85.8,1,85.8,Bangalore,40,Male,3.634645419759068,Medium,Grocery Store
844,2023-07-11,Tomatoes,Vegetables,467.15,4,1868.6,Bangalore,20,Female,2.643428367361986,Large,Supermarket Type2
845,2024-05-17,Soap,Household,289.08,4,1156.32,Hyderabad,28,Male,4.2039228016134595,Large,Supermarket Type1
846,2023-11-07,Tomatoes,Vegetables,70.14,5,350.7,Bangalore,54,Male,1.4748363820364458,Large,Grocery Store
847,2023-07-16,Soap,Household,490.67,5,2453.35,Hyderabad,26,Female,4.58279185279749,Small,Grocery Store
848,2023-01-30,Chocolate,Snacks,396.08,4,1584.32,Bangalore,28,Male,3.1291675038058178,Medium,Supermarket Type2
849,2024-03-20,Apples,Fruits,69.57,2,139.14,Kolkata,45,Female,4.934268826054652,Medium,Supermarket Type2
850,2024-05-09,Biscuits,Snacks,144.64,2,289.28,Hyderabad,51,Male,1.201398107877413,Medium,Grocery Store
851,2024-03-14,Cookies,Bakery,45.33,4,181.32,Kolkata,39,Female,1.9060865041444228,Small,Grocery Store
852,2023-07-10,Butter,Dairy,314.71,1,314.71,Hyderabad,59,Male,2.4368349879307614,Large,Grocery Store
853,2023-01-22,Bananas,Fruits,415.31,1,415.31,Mumbai,55,Female,4.583536724770639,Small,Supermarket Type2
854,2024-06-12,Carrots,Vegetables,401.09,1,401.09,Delhi,43,Male,1.6241432453599076,Large,Supermarket Type2
855,2023-06-12,Bread,Bakery,420.6,5,2103.0,Mumbai,31,Female,2.5239650946735996,Medium,Grocery Store
856,2023-09-26,Cleaner,Household,408.03,5,2040.15,Mumbai,48,Male,2.2131435633971317,Medium,Supermarket Type2
857,2024-07-23,Coffee,Beverages,467.63,5,2338.15,Pune,40,Male,3.1262886107469248,Large,Supermarket Type2
858,2024-06-15,Buns,Bakery,35.68,5,178.4,Kolkata,23,Male,1.6448752479004902,Large,Supermarket Type1
859,2024-01-23,Shampoo,Household,335.08,2,670.16,Mumbai,34,Female,4.712407342039146,Large,Grocery Store
860,2024-02-03,Coffee,Beverages,425.53,4,1702.12,Delhi,36,Female,4.094288406922882,Large,Grocery Store
861,2023-12-03,Onions,Vegetables,41.14,3,123.42,Hyderabad,52,Male,2.4186648199403313,Large,Supermarket Type2
862,2024-03-07,Cleaner,Household,284.32,2,568.64,Chennai,57,Female,2.27860822116825,Medium,Supermarket Type1
863,2023-02-19,Cheese,Dairy,230.32,3,690.96,Delhi,18,Female,2.776460985985329,Small,Supermarket Type2
864,2023-05-08,Detergent,Household,380.01,2,760.02,Pune,31,Male,2.1123980602654258,Small,Supermarket Type2
865,2023-07-06,Shampoo,Household,124.14,4,496.56,Kolkata,33,Male,4.309208598948984,Large,Grocery Store
866,2023-10-11,Butter,Dairy,40.12,5,200.6,Pune,49,Male,4.5173208627138965,Small,Grocery Store
867,2023-06-08,Frozen Peas,Frozen Foods,287.38,3,862.14,Mumbai,26,Female,2.2522005802525875,Small,Grocery Store
868,2024-01-06,Carrots,Vegetables,421.52,4,1686.08,Chennai,56,Female,3.5416574274476393,Large,Supermarket Type1
869,2024-04-02,Shampoo,Household,322.31,3,966.93,Pune,55,Female,3.1251760734037277,Medium,Grocery Store
870,2024-02-27,Coffee,Beverages,345.17,5,1725.85,Mumbai,51,Male,4.297886070418196,Small,Grocery Store
871,2023-12-16,Chocolate,Snacks,90.29,5,451.45,Mumbai,23,Female,4.772699291845139,Small,Supermarket Type1
872,2023-01-04,Oranges,Fruits,133.83,4,535.32,Hyderabad,46,Female,4.66024293006889,Medium,Supermarket Type2
873,2024-02-28,Chips,Snacks,140.56,2,281.12,Mumbai,49,Male,2.09753842081035,Small,Grocery Store
874,2024-03-22,Buns,Bakery,452.76,3,1358.28,Delhi,20,Female,4.313952535580964,Large,Supermarket Type2
875,2024-03-27,Oranges,Fruits,362.17,4,1448.68,Bangalore,34,Male,3.913483417358584,Medium,Supermarket Type1
876,2024-06-17,Cheese,Dairy,185.99,3,557.97,Bangalore,18,Male,2.600849103398688,Small,Grocery Store
877,2024-05-29,Frozen Peas,Frozen Foods,395.98,3,1187.94,Chennai,26,Male,3.414115226004484,Large,Grocery Store
878,2024-06-13,Grapes,Fruits,336.56,1,336.56,Kolkata,58,Female,1.7923820668811583,Medium,Supermarket Type2
879,2023-06-24,Ice Cream,Frozen Foods,51.53,5,257.65,Kolkata,22,Female,2.2288656680850836,Small,Grocery Store
880,2023-08-25,Milk,Dairy,282.3,1,282.3,Mumbai,42,Female,4.188844290315052,Medium,Grocery Store
881,2024-01-10,Oranges,Fruits,367.63,2,735.26,Kolkata,58,Male,1.2095651823794449,Medium,Supermarket Type1
882,2023-04-09,Grapes,Fruits,96.62,2,193.24,Hyderabad,28,Female,1.0948310145780735,Large,Grocery Store
883,2024-05-17,Grapes,Fruits,420.77,5,2103.85,Hyderabad,34,Male,1.9259008550611925,Small,Supermarket Type1
884,2023-05-01,Bananas,Fruits,436.84,4,1747.36,Mumbai,59,Male,4.707665385324432,Medium,Supermarket Type2
885,2024-06-13,Bread,Bakery,122.58,1,122.58,Kolkata,52,Male,1.114609710310618,Small,Supermarket Type1
886,2023-12-30,Chocolate,Snacks,299.96,1,299.96,Bangalore,59,Male,3.3534088839326133,Large,Grocery Store
887,2024-04-18,Buns,Bakery,210.89,2,421.78,Mumbai,44,Male,3.837755458535899,Small,Grocery Store
888,2023-01-12,Cheese,Dairy,150.32,4,601.28,Hyderabad,30,Male,4.32945415864398,Small,Supermarket Type2
889,2024-04-09,Cookies,Bakery,406.71,5,2033.55,Pune,53,Female,4.269221248852947,Small,Supermarket Type1
890,2023-06-24,Curd,Dairy,466.59,4,1866.36,Bangalore,29,Male,2.149306866035608,Small,Grocery Store
891,2023-03-12,Chocolate,Snacks,154.28,2,308.56,Mumbai,54,Male,3.91011692090038,Small,Supermarket Type1
892,2024-04-05,Butter,Dairy,252.51,4,1010.04,Chennai,59,Female,1.8343534709642029,Small,Supermarket Type1
893,2023-10-12,Ice Cream,Frozen Foods,162.27,4,649.08,Mumbai,37,Male,3.9356215080074777,Medium,Grocery Store
894,2023-08-12,Soft Drink,Beverages,186.35,2,372.7,Delhi,33,Male,1.6851798312866815,Large,Supermarket Type2
895,2024-04-15,Potatoes,Vegetables,417.13,5,2085.65,Chennai,51,Female,1.7737413718259303,Medium,Grocery Store
896,2024-06-17,Bananas,Fruits,327.92,5,1639.6,Chennai,53,Female,1.4884460636971517,Large,Grocery Store
897,2023-08-27,Bread,Bakery,73.35,4,293.4,Kolkata,32,Male,4.304258738193142,Small,Supermarket Type1
898,2023-02-19,Apples,Fruits,343.08,4,1372.32,Pune,35,Female,1.1811785744523098,Large,Grocery Store
899,2023-10-05,Apples,Fruits,335.07,3,1005.21,Pune,21,Male,2.0825757679270627,Large,Supermarket Type2
900,2023-05-15,Potatoes,Vegetables,58.99,2,117.98,Mumbai,21,Female,4.90911973026579,Large,Supermarket Type1
901,2024-03-16,Frozen Corn,Frozen Foods,401.03,3,1203.09,Chennai,38,Male,4.464406181511339,Small,Supermarket Type2
902,2023-10-15,Ice Cream,Frozen Foods,158.93,5,794.65,Chennai,19,Male,2.737445992564871,Small,Supermarket Type1
903,2023-11-12,Potatoes,Vegetables,234.29,2,468.58,Pune,41,Male,3.256927266738144,Medium,Grocery Store
904,2023-04-17,Carrots,Vegetables,428.28,5,2141.4,Chennai,41,Male,4.293092850720121,Medium,Supermarket Type2
905,2023-11-23,Frozen Corn,Frozen Foods,286.97,4,1147.88,Kolkata,43,Female,3.094402188610447,Medium,Supermarket Type1
906,2023-08-13,Onions,Vegetables,141.72,1,141.72,Kolkata,28,Male,4.967850988954574,Large,Supermarket Type2
907,2023-06-30,Cakes,Bakery,161.15,4,644.6,Hyderabad,59,Female,4.165854163558076,Large,Grocery Store
908,2023-04-18,Frozen Paratha,Frozen Foods,309.19,4,1236.76,Chennai,36,Female,1.503820785517433,Medium,Supermarket Type1
909,2023-11-27,Coffee,Beverages,489.99,3,1469.97,Kolkata,20,Female,2.297317509406072,Medium,Grocery Store
910,2023-07-01,Bananas,Fruits,344.71,1,344.71,Pune,19,Male,4.063316156939639,Large,Supermarket Type2
911,2023-04-06,Onions,Vegetables,22.59,4,90.36,Chennai,27,Male,3.7694172246176567,Large,Grocery Store
912,2023-12-27,Juice,Beverages,132.0,5,660.0,Bangalore,59,Female,2.004320414660671,Medium,Supermarket Type2
913,2024-06-17,Cleaner,Household,332.2,5,1661.0,Kolkata,37,Female,3.8055331422387604,Medium,Supermarket Type1
914,2023-06-09,Detergent,Household,74.45,2,148.9,Mumbai,43,Male,3.37656745102583,Medium,Supermarket Type1
915,2024-08-10,Cleaner,Household,217.46,1,217.46,Kolkata,43,Female,1.0547296590427244,Small,Grocery Store
916,2023-02-08,Noodles,Snacks,59.17,2,118.34,Mumbai,19,Male,2.70559342720649,Small,Supermarket Type1
917,2024-01-21,Ice Cream,Frozen Foods,283.11,3,849.33,Hyderabad,48,Female,4.222103654304227,Large,Supermarket Type2
918,2023-06-05,Shampoo,Household,210.98,4,843.92,Mumbai,37,Male,3.255678267022495,Large,Grocery Store
919,2023-05-08,Ice Cream,Frozen Foods,260.13,2,520.26,Chennai,29,Female,1.6027499480033351,Medium,Supermarket Type1
920,2024-02-24,Onions,Vegetables,428.77,5,2143.85,Hyderabad,39,Female,3.1018812294235727,Small,Supermarket Type2
921,2024-03-15,Cookies,Bakery,354.96,4,1419.84,Kolkata,42,Female,2.2315455280649976,Small,Supermarket Type2
922,2024-06-13,Frozen Paratha,Frozen Foods,422.01,4,1688.04,Kolkata,55,Male,2.183296389986144,Small,Grocery Store
923,2024-02-04,Bananas,Fruits,20.53,3,61.59,Pune,22,Male,3.6473383404559927,Medium,Supermarket Type1
924,2023-12-03,Oranges,Fruits,324.18,4,1296.72,Bangalore,40,Female,3.2263137140086133,Large,Supermarket Type2
925,2024-02-05,Bananas,Fruits,184.51,4,738.04,Chennai,58,Female,2.8426793193339566,Large,Supermarket Type2
926,2023-04-19,Shampoo,Household,259.51,5,1297.55,Hyderabad,44,Male,2.608108867552963,Large,Supermarket Type2
927,2023-07-25,Buns,Bakery,369.89,3,1109.67,Hyderabad,32,Male,4.564800292254409,Large,Grocery Store
928,2024-04-20,Cleaner,Household,26.54,3,79.62,Kolkata,36,Male,1.5928698483972985,Large,Supermarket Type1
929,2023-09-08,Ice Cream,Frozen Foods,64.21,5,321.05,Chennai,37,Female,3.262979802453157,Medium,Supermarket Type2
930,2024-05-22,Frozen Paratha,Frozen Foods,266.94,1,266.94,Hyderabad,44,Female,1.961196493801467,Large,Supermarket Type2
931,2024-08-09,Bananas,Fruits,65.58,4,262.32,Kolkata,56,Female,4.949344634318184,Medium,Supermarket Type1
932,2023-02-23,Frozen Paratha,Frozen Foods,233.17,5,1165.85,Chennai,43,Female,1.263247042762306,Small,Grocery Store
933,2023-07-12,Bread,Bakery,447.83,3,1343.49,Hyderabad,18,Female,2.610814883978241,Small,Supermarket Type2
934,2023-04-22,Noodles,Snacks,342.8,5,1714.0,Mumbai,50,Female,3.5295850258620343,Large,Grocery Store
935,2023-12-30,Grapes,Fruits,81.6,3,244.8,Mumbai,29,Female,3.2905714124623384,Large,Supermarket Type1
936,2023-08-31,Detergent,Household,143.24,4,572.96,Bangalore,36,Female,3.9209967581182847,Small,Supermarket Type2
937,2023-07-07,Cookies,Bakery,317.2,5,1586.0,Bangalore,39,Female,2.2301191819618253,Small,Supermarket Type2
938,2023-02-12,Butter,Dairy,256.19,5,1280.95,Kolkata,36,Male,1.9041327871546083,Small,Supermarket Type2
939,2023-01-26,Coffee,Beverages,284.5,2,569.0,Chennai,40,Male,3.3422549151732075,Medium,Supermarket Type2
940,2024-03-15,Cookies,Bakery,279.86,4,1119.44,Mumbai,36,Female,4.329668733641011,Small,Grocery Store
941,2023-02-11,Oranges,Fruits,488.23,3,1464.69,Kolkata,44,Male,4.7301783574098035,Medium,Supermarket Type1
942,2024-03-23,Apples,Fruits,271.14,3,813.42,Chennai,23,Male,2.0092477082787483,Medium,Supermarket Type1
943,2023-08-08,Detergent,Household,167.73,2,335.46,Hyderabad,18,Female,4.908126706180704,Small,Grocery Store
944,2024-01-11,Tea,Beverages,281.49,4,1125.96,Chennai,24,Male,3.563862112395031,Small,Supermarket Type2
945,2024-07-16,Cheese,Dairy,243.77,1,243.77,Pune,54,Female,1.083736471306933,Small,Grocery Store
946,2023-09-26,Juice,Beverages,171.57,1,171.57,Pune,42,Female,4.332817426386697,Small,Supermarket Type1
947,2023-09-17,Shampoo,Household,165.45,4,661.8,Mumbai,28,Female,4.722569905407839,Medium,Supermarket Type1
948,2024-06-06,Cookies,Bakery,344.53,2,689.06,Mumbai,45,Male,4.738919661953204,Small,Supermarket Type2
949,2024-06-23,Soap,Household,140.42,2,280.84,Kolkata,43,Female,4.263077618540429,Medium,Supermarket Type2
950,2023-06-13,Frozen Paratha,Frozen Foods,244.03,1,244.03,Pune,31,Female,1.6476920265288548,Medium,Grocery Store
951,2024-02-18,Chocolate,Snacks,335.89,1,335.89,Delhi,46,Female,4.490620288704221,Large,Grocery Store
952,2023-12-24,Carrots,Vegetables,237.0,1,237.0,Chennai,59,Male,3.455917825093575,Small,Supermarket Type1
953,2024-05-20,Chips,Snacks,315.89,4,1263.56,Mumbai,55,Female,2.8215325419224304,Large,Supermarket Type1
954,2023-06-18,Shampoo,Household,219.18,1,219.18,Bangalore,27,Male,2.9096647579214148,Large,Supermarket Type2
955,2023-11-02,Curd,Dairy,308.87,5,1544.35,Kolkata,55,Male,4.472677181306016,Large,Supermarket Type2
956,2023-07-07,Frozen Corn,Frozen Foods,162.73,4,650.92,Hyderabad,51,Female,1.1523452023972771,Medium,Supermarket Type2
957,2023-09-17,Butter,Dairy,317.58,2,635.16,Mumbai,18,Male,1.1678562937745371,Small,Grocery Store
958,2023-10-18,Carrots,Vegetables,194.55,5,972.75,Pune,25,Male,2.381923414893783,Medium,Grocery Store
959,2023-10-10,Carrots,Vegetables,405.45,2,810.9,Kolkata,49,Female,4.632074181686649,Large,Grocery Store
960,2024-02-17,Coffee,Beverages,210.23,4,840.92,Hyderabad,33,Male,3.2334092602564546,Small,Grocery Store
961,2024-02-25,Bananas,Fruits,437.57,4,1750.28,Pune,34,Female,3.094653664218443,Medium,Supermarket Type1
962,2024-06-25,Coffee,Beverages,173.18,1,173.18,Mumbai,47,Female,2.2600414895069263,Medium,Grocery Store
963,2023-08-10,Carrots,Vegetables,399.88,4,1599.52,Bangalore,53,Male,4.13387824019707,Large,Grocery Store
964,2023-09-14,Frozen Corn,Frozen Foods,152.99,5,764.95,Kolkata,43,Male,4.883760998418474,Small,Supermarket Type2
965,2024-08-20,Cakes,Bakery,105.03,4,420.12,Mumbai,36,Female,3.065133196790696,Large,Grocery Store
966,2024-06-25,Frozen Corn,Frozen Foods,298.71,5,1493.55,Hyderabad,59,Male,2.925111804876948,Medium,Grocery Store
967,2024-02-27,Soap,Household,408.64,3,1225.92,Chennai,26,Female,4.495499822084073,Small,Grocery Store
968,2023-06-10,Frozen Corn,Frozen Foods,26.2,5,131.0,Kolkata,32,Female,3.4415099812733105,Large,Grocery Store
969,2023-10-01,Apples,Fruits,31.57,4,126.28,Bangalore,20,Male,1.7571345836640377,Small,Grocery Store
970,2023-07-05,Biscuits,Snacks,240.48,5,1202.4,Chennai,50,Female,4.341490121136984,Medium,Supermarket Type2
971,2024-08-02,Onions,Vegetables,114.51,3,343.53,Pune,35,Female,2.057887266668763,Medium,Supermarket Type1
972,2023-06-21,Tomatoes,Vegetables,261.7,2,523.4,Pune,23,Male,2.864465170633956,Small,Supermarket Type1
973,2024-07-20,Noodles,Snacks,233.79,5,1168.95,Delhi,33,Female,4.465169743928725,Medium,Supermarket Type1
974,2023-06-28,Bananas,Fruits,99.02,4,396.08,Pune,26,Male,1.0840844269048686,Large,Supermarket Type1
975,2023-07-16,Potatoes,Vegetables,413.41,5,2067.05,Chennai,59,Female,2.133456275564473,Large,Grocery Store
976,2023-05-03,Cheese,Dairy,421.87,3,1265.61,Mumbai,20,Male,1.7378362042395334,Large,Supermarket Type1
977,2024-06-01,Chips,Snacks,117.1,3,351.3,Mumbai,29,Male,2.5911737637163927,Medium,Supermarket Type1
978,2023-03-08,Juice,Beverages,265.62,3,796.86,Mumbai,25,Male,2.0824799787743866,Small,Grocery Store
979,2024-08-19,Detergent,Household,113.2,4,452.8,Pune,20,Male,1.284622715511639,Small,Supermarket Type1
980,2023-07-14,Tomatoes,Vegetables,295.46,5,1477.3,Kolkata,26,Female,3.2314947026402927,Medium,Supermarket Type2
981,2023-11-23,Coffee,Beverages,480.7,1,480.7,Kolkata,32,Female,4.1112449778338025,Small,Supermarket Type2
982,2024-03-03,Tomatoes,Vegetables,414.72,1,414.72,Bangalore,18,Female,2.321565894662466,Large,Supermarket Type2
983,2023-11-02,Noodles,Snacks,302.82,1,302.82,Chennai,29,Female,4.936126057116521,Small,Grocery Store
984,2024-02-24,Bananas,Fruits,402.31,1,402.31,Delhi,40,Male,4.95802133353729,Large,Supermarket Type2
985,2023-01-25,Soap,Household,348.47,3,1045.41,Bangalore,35,Female,4.7122070009153925,Medium,Supermarket Type2
986,2023-11-11,Butter,Dairy,63.75,4,255.0,Kolkata,45,Male,3.5672780672057414,Medium,Supermarket Type1
987,2023-08-20,Bread,Bakery,217.18,1,217.18,Chennai,49,Female,1.0960201793795554,Large,Grocery Store
988,2023-11-19,Oranges,Fruits,180.98,1,180.98,Chennai,43,Female,3.3974389001686625,Small,Grocery Store
989,2023-09-26,Cakes,Bakery,369.76,5,1848.8,Chennai,22,Female,1.387862683861699,Medium,Supermarket Type2
990,2023-03-07,Shampoo,Household,105.94,2,211.88,Delhi,27,Male,3.1877155039419076,Medium,Supermarket Type1
991,2024-05-09,Cheese,Dairy,248.04,4,992.16,Chennai,30,Male,2.122403252951664,Small,Supermarket Type1
992,2023-05-27,Potatoes,Vegetables,187.97,3,563.91,Chennai,52,Female,2.299691177626565,Large,Grocery Store
993,2024-03-03,Bananas,Fruits,349.9,5,1749.5,Kolkata,41,Male,2.5973303207968903,Small,Grocery Store
994,2023-03-17,Soap,Household,216.64,3,649.92,Kolkata,45,Male,2.6800440171826514,Large,Supermarket Type1
995,2024-06-23,Cheese,Dairy,297.61,3,892.83,Delhi,54,Female,3.7682022121589793,Medium,Grocery Store
996,2023-06-17,Grapes,Fruits,87.19,3,261.57,Chennai,33,Female,3.703045171580895,Medium,Grocery Store
997,2023-11-06,Grapes,Fruits,316.93,4,1267.72,Hyderabad,39,Male,1.540869254851419,Medium,Supermarket Type1
998,2024-07-11,Juice,Beverages,344.22,4,1376.88,Mumbai,25,Female,1.6349470534972381,Medium,Supermarket Type2
999,2023-03-26,Chips,Snacks,475.65,5,2378.25,Kolkata,42,Female,2.636340594539505,Large,Supermarket Type2
1000,2023-03-05,Potatoes,Vegetables,190.1,3,570.3,Mumbai,40,Female,2.935210159442589,Medium,Supermarket Type1
1001,2024-05-05,Butter,Dairy,220.83,5,1104.15,Delhi,35,Female,3.302373714560328,Small,Supermarket Type2
1002,2024-04-10,Curd,Dairy,97.5,1,97.5,Chennai,41,Male,3.969085569009147,Medium,Supermarket Type1
1003,2023-05-15,Frozen Peas,Frozen Foods,32.1,2,64.2,Bangalore,37,Female,3.7973578650105724,Large,Supermarket Type1
1004,2023-04-19,Noodles,Snacks,178.67,5,893.35,Bangalore,48,Male,1.7830224256224985,Large,Supermarket Type2
1005,2024-08-11,Frozen Peas,Frozen Foods,266.32,5,1331.6,Pune,40,Female,2.269221909681946,Large,Supermarket Type1
1006,2024-02-05,Potatoes,Vegetables,457.74,4,1830.96,Bangalore,45,Male,3.0548314208612193,Large,Supermarket Type1
1007,2023-10-24,Detergent,Household,158.33,2,316.66,Kolkata,23,Male,4.632060357499897,Large,Supermarket Type2
1008,2023-03-16,Frozen Peas,Frozen Foods,136.44,5,682.2,Chennai,31,Male,1.4187038821421334,Medium,Grocery Store
1009,2023-12-21,Potatoes,Vegetables,81.73,5,408.65,Hyderabad,50,Female,1.3656879672685527,Medium,Grocery Store
1010,2023-12-10,Tea,Beverages,320.33,1,320.33,Kolkata,52,Male,4.586298633876041,Large,Supermarket Type1
1011,2024-05-22,Soft Drink,Beverages,114.22,5,571.1,Mumbai,51,Male,4.56263382184737,Large,Supermarket Type2
1012,2023-01-25,Cakes,Bakery,306.53,3,919.59,Hyderabad,33,Female,2.1829902503800827,Large,Supermarket Type1
1013,2024-04-25,Oranges,Fruits,142.76,2,285.52,Delhi,51,Female,1.7246874034000803,Medium,Supermarket Type2
1014,2024-06-29,Detergent,Household,399.53,2,799.06,Delhi,42,Male,3.220535147012754,Large,Grocery Store
1015,2023-03-11,Butter,Dairy,302.24,2,604.48,Hyderabad,49,Male,4.326163145350662,Large,Supermarket Type2
1016,2023-01-10,Soft Drink,Beverages,105.12,2,210.24,Kolkata,47,Male,3.8595981363652547,Small,Supermarket Type2
1017,2024-01-16,Shampoo,Household,297.91,4,1191.64,Delhi,26,Female,3.4193577174503247,Large,Grocery Store
1018,2023-05-17,Onions,Vegetables,205.98,1,205.98,Pune,43,Female,4.731011756241253,Small,Supermarket Type1
1019,2023-03-10,Biscuits,Snacks,29.67,3,89.01,Chennai,22,Female,3.258362555733854,Medium,Grocery Store
1020,2024-06-08,Onions,Vegetables,338.25,2,676.5,Chennai,21,Male,4.987797669646678,Large,Supermarket Type2
1021,2023-01-08,Shampoo,Household,365.68,1,365.68,Kolkata,20,Male,1.1968836581630464,Medium,Grocery Store
1022,2023-04-27,Buns,Bakery,130.92,1,130.92,Delhi,28,Female,1.8826042384869939,Large,Grocery Store
1023,2023-06-13,Potatoes,Vegetables,86.3,5,431.5,Bangalore,30,Female,3.699572812216619,Medium,Supermarket Type2
1024,2023-11-04,Tea,Beverages,134.75,1,134.75,Kolkata,24,Female,2.2503920996332005,Small,Grocery Store
1025,2023-05-31,Cheese,Dairy,217.13,5,1085.65,Hyderabad,46,Female,2.2135421745165327,Small,Supermarket Type1
1026,2024-03-09,Oranges,Fruits,395.31,1,395.31,Chennai,37,Female,2.574221344425262,Large,Supermarket Type1
1027,2023-01-13,Noodles,Snacks,82.74,2,165.48,Chennai,56,Male,3.5280768336897457,Small,Supermarket Type2
1028,2023-04-09,Biscuits,Snacks,368.53,3,1105.59,Delhi,35,Female,1.8263240648871233,Medium,Supermarket Type2
1029,2024-04-11,Oranges,Fruits,170.37,5,851.85,Hyderabad,33,Female,4.248310444034717,Large,Supermarket Type1
1030,2024-05-06,Soft Drink,Beverages,416.1,1,416.1,Bangalore,52,Male,4.384496842120926,Small,Grocery Store
1031,2024-06-02,Potatoes,Vegetables,107.75,4,431.0,Chennai,47,Male,2.3569626446953453,Large,Supermarket Type1
1032,2024-08-06,Shampoo,Household,49.97,3,149.91,Mumbai,35,Male,2.2677704870691255,Small,Grocery Store
1033,2023-09-30,Tea,Beverages,408.24,2,816.48,Bangalore,30,Female,4.485260988987414,Medium,Grocery Store
1034,2024-06-01,Juice,Beverages,396.84,4,1587.36,Mumbai,41,Female,1.390030769855501,Small,Grocery Store
1035,2024-03-14,Milk,Dairy,429.6,1,429.6,Kolkata,34,Female,3.677427936962993,Small,Supermarket Type2
1036,2024-04-26,Bread,Bakery,131.01,3,393.03,Pune,45,Male,4.20958412221453,Large,Supermarket Type2
1037,2023-01-21,Coffee,Beverages,433.48,3,1300.44,Delhi,56,Female,4.007300583826725,Small,Supermarket Type2
1038,2023-04-22,Tomatoes,Vegetables,409.73,4,1638.92,Kolkata,49,Female,4.132861818626715,Medium,Supermarket Type1
